📺央视频道,#genre#
东南卫视,http://106.59.2.73:55555/udp/239.200.201.69:8764
甘肃卫视,http://220.176.218.207:9000/udp/239.252.219.140:5140
甘肃卫视,http://144.255.16.170:6688/udp/239.21.2.22:5002
甘肃卫视,http://171.8.194.209:8800/rtp/239.16.20.102:11020
甘肃卫视,http://113.65.124.202:9527/udp/239.77.0.189:5146
甘肃卫视,http://124.114.100.101:6789/rtp/239.112.205.48:5140
甘肃卫视,http://106.87.50.96:8888/rtp/235.254.198.48:1468
广西卫视,http://60.4.29.183:8077/rtp/239.253.92.76:8043
广西卫视,http://121.29.169.244:2083/rtp/239.253.92.76:8043
广西卫视,http://171.8.138.185:8800/rtp/239.16.20.84:10840
广西卫视,http://59.174.116.93:4022/rtp/239.69.1.191:10788
广西卫视,http://220.176.218.207:9000/udp/239.252.219.183:5140
广西卫视,http://36.136.38.87:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://115.171.80.124:1688/udp/225.1.8.77:8076
贵州卫视,http://106.87.50.96:8888/rtp/235.254.198.185:7980
贵州卫视,http://223.198.240.151:4000/rtp/239.253.64.197:5140
贵州卫视,http://144.255.16.170:6688/udp/239.21.1.166:5002
贵州卫视,http://220.176.218.207:9000/udp/239.252.220.190:5140
贵州卫视,http://123.118.52.208:8686/rtp/239.3.1.149:8076
海南卫视,http://60.4.29.183:8077/rtp/239.253.93.155:6323
海南卫视,http://36.49.50.173:8800/rtp/239.37.0.102:5540
海南卫视,http://223.198.240.151:4000/rtp/239.253.64.253:5140
海南卫视,http://144.255.16.170:6688/udp/239.21.2.14:5002
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://1.192.240.99:8188/rtp/239.16.20.97:10970
河北卫视,http://60.4.29.183:8077/rtp/239.253.92.154:6011
河北卫视,http://115.171.80.124:1688/udp/225.1.8.76:8002
河北卫视,http://220.176.218.207:9000/udp/239.252.220.154:5140
河北卫视,http://116.9.34.226:4000/udp/239.81.0.94:4056
河北卫视,http://124.114.100.101:6789/rtp/239.112.205.200:5140
河北卫视,http://114.254.80.164:8888/rtp/239.3.1.148:8072
河南卫视,http://xxwx.yoesun.com/xxw/河南网.php?id=hnws
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南卫视,http://60.4.29.183:8077/rtp/239.253.92.137:6144
河南卫视,http://144.255.16.170:6688/udp/239.21.2.37:5002
河南卫视,http://106.59.2.73:55555/udp/239.200.201.158:8412
吉林卫视,http://60.4.29.183:8077/rtp/239.253.92.202:6147
吉林卫视,http://220.176.218.207:9000/udp/239.252.220.188:5140
吉林卫视,http://171.8.138.185:8800/rtp/239.16.20.94:10940
吉林卫视,http://223.198.240.151:4000/rtp/239.253.64.57:5140
吉林卫视,http://183.185.151.236:9003/hls/34/index.m3u8
吉林卫视,http://123.118.52.208:8686/rtp/239.3.1.240:8172
江苏卫视,http://106.87.50.96:8888/rtp/235.254.198.64:1532
江苏卫视,http://223.198.240.151:4000/rtp/239.253.64.202:5140
江苏卫视,http://171.8.138.185:8800/rtp/239.16.20.74:10740
江苏卫视,http://60.4.29.183:8077/rtp/239.253.92.88:8018
江苏卫视,http://211.158.35.157:8888/udp/225.0.4.79:7980
江苏卫视,http://migu.shanhaiguanwu.top:80/623899368
江西卫视,http://115.171.216.84:4000/udp/225.1.8.171:8166
江西卫视,http://60.4.29.183:8077/rtp/239.253.92.19:6145
江西卫视,http://115.171.80.124:1688/udp/225.1.8.171:8166
江西卫视,http://115.171.80.124:1688/rtp/225.1.1.9:8164
江西卫视,http://171.8.138.185:8800/rtp/239.16.20.89:10890
江西卫视,http://115.171.216.84:4000/rtp/225.1.1.9:8164
辽宁卫视,http://106.87.50.96:8888/rtp/235.254.198.68:1548
辽宁卫视,http://115.171.80.124:1688/udp/225.1.8.51:8056
辽宁卫视,http://114.226.0.210:4022/rtp/239.49.8.48:8000
辽宁卫视,http://116.9.34.226:4000/udp/239.81.0.210:4056
辽宁卫视,http://223.198.240.151:4000/rtp/239.253.64.150:5140
辽宁卫视,http://60.4.29.183:8077/rtp/239.253.92.115:6056
内蒙古卫视,http://114.254.80.164:8888/rtp/239.3.1.43:8176
内蒙古卫视,http://124.114.100.101:6789/rtp/239.112.205.55:5140
内蒙古卫视,http://220.176.218.207:9000/rtp/239.252.219.48:5140
内蒙古卫视,http://123.118.52.208:8686/rtp/239.3.1.43:8176
内蒙古卫视,http://223.198.240.151:4000/rtp/239.253.64.144:5140
内蒙古卫视,http://116.9.34.226:4000/udp/239.81.0.54:4056
宁夏卫视,http://183.185.151.236:9003/hls/39/index.m3u8
宁夏卫视,http://106.59.2.73:55555/rtp/239.200.200.60:8308
宁夏卫视,http://migu.shanhaiguanwu.top:80/738910535
宁夏卫视,http://223.198.240.151:4000/rtp/239.253.64.89:5140
宁夏卫视,http://124.114.100.101:6789/rtp/239.112.205.49:5140
宁夏卫视,http://106.87.50.96:8888/rtp/235.254.198.45:1456
青海卫视,http://migu.shanhaiguanwu.top:80/947472506
青海卫视,http://144.255.16.170:6688/udp/239.21.2.51:5002
青海卫视,http://171.8.194.209:8800/rtp/239.16.20.101:11010
青海卫视,http://171.8.138.185:8800/rtp/239.16.20.101:11010
青海卫视,http://1.192.240.99:8188/rtp/239.16.20.101:11010
青海卫视,http://36.136.38.87:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://106.87.50.96:8888/rtp/235.254.198.69:1552
山东卫视,http://60.4.29.183:8077/rtp/239.253.92.207:8109
山东卫视,http://115.171.216.84:4000/udp/225.1.8.50:8052
山东卫视,http://220.176.218.207:9000/udp/239.252.219.228:5140
山东卫视,http://223.198.240.151:4000/rtp/239.253.64.208:5140
山东卫视,http://1.192.240.99:8188/rtp/239.16.20.80:10800
山西卫视,http://183.185.151.236:9003/hls/19/index.m3u8
山西卫视,http://36.136.38.87:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.114.100.101:6789/rtp/239.112.205.46:5140
